Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление, Бара	WBP9, Бара
I4	13	29.08.2009	240	0	0	0	171.030882
I4	14	28.09.2009	270	0	0	0	170.565265
I4	15	27.10.2009	299	0	0	0	169.961222
I4	16	27.11.2009	330	0	0	0	168.958282
I4	17	26.12.2009	359	0	0	0	167.949286
I4	18	26.01.2010	390	0	0	0	166.626846
I4	19	25.02.2010	420	0	0	0	165.307589
I4	20	26.03.2010	449	0	0	0	164.010088
I4	21	26.04.2010	480	0	0	0	162.5252
I4	22	25.05.2010	509	0	0	0	161.074821
I4	23	24.06.2010	539	0	0	0	159.525293
I4	24	25.07.2010	570	0	0	0	157.871266
I4	25	30.07.2010	575	0	0	0	157.604441
I4	26	09.08.2010	585	0	0	0	157.064092
I4	27	23.08.2010	599	0	0	0	156.296456
I4	28	23.09.2010	630	0	0	0	154.524869
I4	29	23.10.2010	660	0	0	0	153.22887
I4	30	21.11.2010	689	0	0	0	152.622463
I4	31	22.12.2010	720	0	0	143.808146	150.54493
I4	32	20.01.2011	749	0	0	144.191495	150.850428
I4	33	20.02.2011	780	0	0	144.518306	151.023776
I4	34	22.03.2011	810	0	0	143.14556	151.202275
I4	35	20.04.2011	839	0	0	143.324824	151.459282
I4	36	21.05.2011	870	0	0	142.769795	151.868317
I4	37	20.06.2011	900	0	0	142.586395	152.356219
I4	38	20.07.2011	930	0	0	142.34232	152.889222
I4	39	20.08.2011	961	0	0	142.35611	153.475522
I4	40	19.09.2011	991	0	0	142.84288	154.043055
I4	41	20.10.2011	1022	0	0	142.67189	154.637519
I4	42	19.11.2011	1052	0	0	142.178914	155.220853
I4	43	20.12.2011	1083	0	0	142.585705	155.81953
I4	44	19.01.2012	1113	0	0	143.636467	156.385912
I4	45	18.02.2012	1143	0	0	143.936389	156.951475
I4	46	20.03.2012	1174	0	0	143.281386	157.539304
I4	47	19.04.2012	1204	0	0	143.055928	158.099135
I4	48	20.05.2012	1235	0	0	143.260702	158.66764
I4	49	19.06.2012	1265	0	0	143.375845	159.190014
I4	50	20.07.2012	1296	0	0	143.821246	159.749147
I4	51	19.08.2012	1326	0	0	143.258634	160.27936
I4	52	18.09.2012	1356	0	0	143.32965	160.80999
I4	53	19.10.2012	1387	0	0	143.09316	161.349185
I4	54	18.11.2012	1417	0	0	143.283455	161.867409
I4	55	19.12.2012	1448	0	0	144.100484	162.40364
I4	56	18.01.2013	1478	0	0	142.642242	162.912849
I4	57	18.02.2013	1509	0	0	144.041878	163.416061
I4	58	20.03.2013	1539	0	0	143.821936	163.921901
I4	59	20.04.2013	1570	0	0	143.928115	164.453217
I4	60	20.05.2013	1600	0	0	143.394461	164.963125
I4	61	19.06.2013	1630	0	0	143.073854	165.467961
I4	62	20.07.2013	1661	0	0	144.191495	165.98189
I4	63	19.08.2013	1691	0	0	144.968534	166.473683
I4	64	19.09.2013	1722	0	0	144.459701	166.991912
I4	65	19.10.2013	1752	0	0	144.390753	167.497621
I4	66	19.11.2013	1783	0	0	144.294916	167.997549
I4	67	19.12.2013	1813	0	0	145.346367	168.490471
I4	68	19.01.2014	1844	0	0	144.885108	168.981808
I4	69	18.02.2014	1874	0	0	144.770655	169.456011
I4	70	20.03.2014	1904	0	0	144.76307	169.924534
I4	71	20.04.2014	1935	0	0	144.150126	170.395828
I4	72	20.05.2014	1965	0	0	145.005077	170.857269
I4	73	20.06.2014	1996	0	0	144.272853	171.324882
I4	74	20.07.2014	2026	0	0	145.149867	171.775183
I4	75	20.08.2014	2057	0	0	144.55278	172.234858
I4	76	19.09.2014	2087	0	0	146.580529	172.670349
I4	77	19.10.2014	2117	0	0	144.674128	173.113495
I4	78	19.11.2014	2148	0	0	146.030327	173.570414
I4	79	19.12.2014	2178	0	0	145.410488	174.019718
I4	80	19.01.2015	2209	0	0	145.319478	174.450739
I4	81	18.02.2015	2239	0	0	144.976119	174.87621
I4	82	21.03.2015	2270	0	0	145.7373	175.319576
I4	83	20.04.2015	2300	0	0	146.521234	175.73797
I4	84	21.05.2015	2331	0	0	145.833827	176.183512
I4	85	20.06.2015	2361	0	0	145.988959	176.594783
I4	86	20.07.2015	2391	0	0	145.451857	177.00183
I4	87	20.08.2015	2422	0	0	146.254407	177.41498
I4	88	19.09.2015	2452	0	0	145.752468	177.820397
I4	89	20.10.2015	2483	0	0	145.901395	178.252551
I4	90	19.11.2015	2513	0	0	146.386786	178.656425
I4	91	20.12.2015	2544	0	0	146.484003	179.058607
I4	92	19.01.2016	2574	0	0	146.104791	179.462728
I4	93	18.02.2016	2604	0	0	146.607419	179.854777
I4	94	20.03.2016	2635	0	0	145.908979	180.264399
I4	95	19.04.2016	2665	0	0	146.534334	180.652574
I4	96	20.05.2016	2696	0	0	146.893551	181.045978
I4	97	19.06.2016	2726	0	0	146.051701	181.42863
I4	98	20.07.2016	2757	0	0	145.673179	181.835162
I4	99	19.08.2016	2787	0	0	146.320597	182.211741
I4	100	18.09.2016	2817	0	0	147.091431	182.595431
I4	101	19.10.2016	2848	0	0	146.135128	183.003836
I4	102	18.11.2016	2878	0	0	145.827621	183.398694
I4	103	19.12.2016	2909	0	0	146.689466	183.803082
I4	104	18.01.2017	2939	0	0	146.779788	184.178688
I4	105	18.02.2017	2970	0	0	147.443753	184.556354
I4	106	20.03.2017	3000	0	0	148.122197	184.944162
I4	107	20.04.2017	3031	0	0	146.794956	185.319659
I4	108	20.05.2017	3061	0	0	146.745314	185.702242
I4	109	19.06.2017	3091	0	0	147.1852	186.077623
I4	110	20.07.2017	3122	0	0	147.321716	186.543798
I4	111	19.08.2017	3152	0	0	148.164945	187.020496
I4	112	19.09.2017	3183	0	0	148.364893	187.538711
I4	113	19.10.2017	3213	0	0	148.061524	188.034461
I4	114	19.11.2017	3244	0	0	148.68481	188.531573
I4	115	19.12.2017	3274	0	0	148.127713	189.032123
I4	116	19.01.2018	3305	0	0	148.994385	189.55895
I4	117	18.02.2018	3335	0	0	148.298014	190.055646
I4	118	20.03.2018	3365	0	0	148.873037	190.581719
I4	119	20.04.2018	3396	0	0	150.154773	191.177577
I4	120	20.05.2018	3426	0	0	150.18511	191.774371
I4	121	20.06.2018	3457	0	0	149.22398	192.411572
I4	122	20.07.2018	3487	0	0	149.965167	193.065942
I4	123	20.08.2018	3518	0	0	149.828651	193.740324
I4	124	19.09.2018	3548	0	0	149.989298	194.374354
I4	125	19.10.2018	3578	0	0	151.073155	195.027407
I4	126	19.11.2018	3609	0	0	150.821496	195.694667
I4	127	19.12.2018	3639	0	0	150.973181	196.348783
Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление (И), Бара	WBP9, Бара
I5	2	02.01.2009	1	0	0	0	172.485919
I5	3	03.01.2009	2	0	0	0	172.485919
I5	4	08.01.2009	7	0	0	0	172.485919
I5	5	16.01.2009	15	0	0	0	172.485919
I5	6	31.01.2009	30	0	0	0	172.485919
I5	7	01.03.2009	59	0	0	0	172.485919
I5	8	01.04.2009	90	0	0	0	172.485919
I5	9	30.04.2009	119	0	0	0	172.485919
I5	10	30.05.2009	149	0	0	0	172.422868
I5	11	30.06.2009	180	0	0	0	172.237474
I5	12	29.07.2009	209	0	0	0	171.933404
I5	13	29.08.2009	240	0	0	0	171.409358
I5	14	28.09.2009	270	0	0	0	170.818099
I5	15	27.10.2009	299	0	0	0	170.086905
I5	16	27.11.2009	330	0	0	0	169.102927
I5	17	26.12.2009	359	0	0	0	168.132095
I5	18	26.01.2010	390	0	0	0	166.931427
I5	19	25.02.2010	420	0	0	0	165.704116
I5	20	26.03.2010	449	0	0	0	164.462069
I5	21	26.04.2010	480	0	0	0	162.980663
I5	22	25.05.2010	509	0	0	0	161.513452
I5	23	24.06.2010	539	0	0	0	159.941397
I5	24	25.07.2010	570	0	0	0	158.27067
I5	25	30.07.2010	575	0	0	0	158.000393
I5	26	09.08.2010	585	0	0	0	157.453511
I5	27	23.08.2010	599	0	0	0	156.674922
I5	28	23.09.2010	630	0	0	0	154.890395
I5	29	23.10.2010	660	0	0	0	153.391147
I5	30	21.11.2010	689	0	0	0	152.355645
I5	31	22.12.2010	720	0	0	0	152.027352
I5	32	20.01.2011	749	0	0	142.891833	152.700446
I5	33	20.02.2011	780	0	0	143.976378	153.170416
I5	34	22.03.2011	810	0	0	143.488919	153.521531
I5	35	20.04.2011	839	0	0	142.989049	153.91754
I5	36	21.05.2011	870	0	0	142.869769	154.475546
I5	37	20.06.2011	900	0	0	142.150646	155.08691
I5	38	20.07.2011	930	0	0	142.825643	155.719465
I5	39	20.08.2011	961	0	0	143.137976	156.377734
I5	40	19.09.2011	991	0	0	142.127893	156.99927
I5	41	20.10.2011	1022	0	0	142.779448	157.635002
I5	42	19.11.2011	1052	0	0	143.437208	158.243459
I5	43	20.12.2011	1083	0	0	142.849774	158.858392
I5	44	19.01.2012	1113	0	0	142.995254	159.439439
I5	45	18.02.2012	1143	0	0	143.32896	160.010919
I5	46	20.03.2012	1174	0	0	143.563382	160.601823
I5	47	19.04.2012	1204	0	0	143.754367	161.163333
I5	48	20.05.2012	1235	0	0	142.611216	161.729094
I5	49	19.06.2012	1265	0	0	142.989738	162.256052
I5	50	20.07.2012	1296	0	0	143.812283	162.806933
I5	51	19.08.2012	1326	0	0	143.848136	163.334721
I5	52	18.09.2012	1356	0	0	144.582428	163.859516
I5	53	19.10.2012	1387	0	0	144.081868	164.393567
I5	54	18.11.2012	1417	0	0	144.379032	164.905135
I5	55	19.12.2012	1448	0	0	144.200458	165.434377
I5	56	18.01.2013	1478	0	0	144.856839	165.942486
I5	57	18.02.2013	1509	0	0	144.241137	166.44972
I5	58	20.03.2013	1539	0	0	143.439966	166.950968
I5	59	20.04.2013	1570	0	0	145.085745	167.474256
I5	60	20.05.2013	1600	0	0	143.924668	167.977031
I5	61	19.06.2013	1630	0	0	144.840292	168.477269
I5	62	20.07.2013	1661	0	0	145.216056	168.987325
I5	63	19.08.2013	1691	0	0	145.023692	169.475143
I5	64	19.09.2013	1722	0	0	146.098585	169.985395
I5	65	19.10.2013	1752	0	0	145.017487	170.480686
I5	66	19.11.2013	1783	0	0	144.061184	170.977319
I5	67	19.12.2013	1813	0	0	145.662147	171.459797
I5	68	19.01.2014	1844	0	0	145.023003	171.944708
I5	69	18.02.2014	1874	0	0	146.661198	172.40887
I5	70	20.03.2014	1904	0	0	144.647928	172.867536
I5	71	20.04.2014	1935	0	0	144.492106	173.332527
I5	72	20.05.2014	1965	0	0	145.740058	173.780862
I5	73	20.06.2014	1996	0	0	144.916824	174.238673
I5	74	20.07.2014	2026	0	0	145.920701	174.676734
I5	75	20.08.2014	2057	0	0	145.473231	175.124707
I5	76	19.09.2014	2087	0	0	145.410488	175.551198
I5	77	19.10.2014	2117	0	0	145.689037	175.984529
I5	78	19.11.2014	2148	0	0	145.516668	176.435091
I5	79	19.12.2014	2178	0	0	146.405402	176.870739
I5	80	19.01.2015	2209	0	0	145.453925	177.297355
I5	81	18.02.2015	2239	0	0	146.164086	177.716014
I5	82	21.03.2015	2270	0	0	146.261302	178.151873
I5	83	20.04.2015	2300	0	0	146.322665	178.566606
I5	84	21.05.2015	2331	0	0	146.129612	178.998156
I5	85	20.06.2015	2361	0	0	145.339472	179.402878
I5	86	20.07.2015	2391	0	0	146.574324	179.806085
I5	87	20.08.2015	2422	0	0	146.248891	180.215296
I5	88	19.09.2015	2452	0	0	146.528129	180.615061
I5	89	20.10.2015	2483	0	0	146.535024	181.032798
I5	90	19.11.2015	2513	0	0	145.585615	181.428792
I5	91	20.12.2015	2544	0	0	145.444273	181.826576
I5	92	19.01.2016	2574	0	0	146.412986	182.224134
I5	93	18.02.2016	2604	0	0	146.285433	182.614874
I5	94	20.03.2016	2635	0	0	146.659129	183.018082
I5	95	19.04.2016	2665	0	0	146.536403	183.404561
I5	96	20.05.2016	2696	0	0	147.126594	183.793606
I5	97	19.06.2016	2726	0	0	146.721182	184.168206
I5	98	20.07.2016	2757	0	0	147.162447	184.563961
I5	99	19.08.2016	2787	0	0	147.585096	184.935619
I5	100	18.09.2016	2817	0	0	147.098326	185.319948
I5	101	19.10.2016	2848	0	0	147.736091	185.717371
I5	102	18.11.2016	2878	0	0	147.986371	186.109887
I5	103	19.12.2016	2909	0	0	147.794696	186.507111
I5	104	18.01.2017	2939	0	0	147.707133	186.876006
I5	105	18.02.2017	2970	0	0	147.700238	187.253358
I5	106	20.03.2017	3000	0	0	147.374806	187.630284
I5	107	20.04.2017	3031	0	0	148.164255	188.002884
I5	108	20.05.2017	3061	0	0	147.64577	188.375922
I5	109	19.06.2017	3091	0	0	147.477537	188.744609
I5	110	20.07.2017	3122	0	0	148.300082	189.295351
I5	111	19.08.2017	3152	0	0	147.137626	189.818591
I5	112	19.09.2017	3183	0	0	147.776081	190.352462
I5	113	19.10.2017	3213	0	0	149.028169	190.855918
I5	114	19.11.2017	3244	0	0	148.738589	191.365584
I5	115	19.12.2017	3274	0	0	148.18425	191.861304
I5	116	19.01.2018	3305	0	0	149.591471	192.382672
I5	117	18.02.2018	3335	0	0	149.044716	192.877694
I5	118	20.03.2018	3365	0	0	149.807966	193.430446
I5	119	20.04.2018	3396	0	0	150.094099	194.05787
I5	120	20.05.2018	3426	0	0	149.854851	194.679457
I5	121	20.06.2018	3457	0	0	150.604311	195.336254
I5	122	20.07.2018	3487	0	0	150.307147	196.006806
I5	123	20.08.2018	3518	0	0	150.509853	196.692343
I5	124	19.09.2018	3548	0	0	151.56613	197.339238
I5	125	19.10.2018	3578	0	0	151.517867	197.987772
I5	126	19.11.2018	3609	0	0	152.298354	198.660513
I5	127	19.12.2018	3639	0	0	151.476498	199.314193
Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление (И), Бара	WBP9, Бара
I6	2	02.01.2009	1	0	0	0	171.807088
I6	3	03.01.2009	2	0	0	0	171.807088
I6	4	08.01.2009	7	0	0	0	171.807088
I6	5	16.01.2009	15	0	0	0	171.807088
I6	6	31.01.2009	30	0	0	0	171.807088
I6	7	01.03.2009	59	0	0	0	171.807088
I6	8	01.04.2009	90	0	0	0	171.807088
I6	9	30.04.2009	119	0	0	0	171.807088
I6	10	30.05.2009	149	0	0	0	171.700443
I6	11	30.06.2009	180	0	0	0	171.418717
I6	12	29.07.2009	209	0	0	0	170.949241
I6	13	29.08.2009	240	0	0	0	170.112472
I6	14	28.09.2009	270	0	0	0	169.335959
I6	15	27.10.2009	299	0	0	0	168.529933
I6	16	27.11.2009	330	0	0	0	167.596333
I6	17	26.12.2009	359	0	0	0	166.693496
I6	18	26.01.2010	390	0	0	0	165.605615
I6	19	25.02.2010	420	0	0	0	164.479315
I6	20	26.03.2010	449	0	0	0	163.301677
I6	21	26.04.2010	480	0	0	0	161.856575
I6	22	25.05.2010	509	0	0	0	160.409441
I6	23	24.06.2010	539	0	0	0	158.854176
I6	24	25.07.2010	570	0	0	0	157.201367
I6	25	30.07.2010	575	0	0	0	156.933682
I6	26	09.08.2010	585	0	0	0	156.392603
I6	27	23.08.2010	599	0	0	0	155.622857
I6	28	23.09.2010	630	0	0	0	153.868161
I6	29	23.10.2010	660	0	0	0	152.278441
I6	30	21.11.2010	689	0	0	0	150.989696
I6	31	22.12.2010	720	0	0	0	150.095642
I6	32	20.01.2011	749	0	0	0	149.984881
I6	33	20.02.2011	780	0	0	140.506246	152.755414
I6	34	22.03.2011	810	0	0	141.143321	153.531042
I6	35	20.04.2011	839	0	0	141.675597	154.186573
I6	36	21.05.2011	870	0	0	141.547354	154.980778
I6	37	20.06.2011	900	0	0	140.973021	155.774371
I6	38	20.07.2011	930	0	0	140.835815	156.548934
I6	39	20.08.2011	961	0	0	140.486251	157.314414
I6	40	19.09.2011	991	0	0	141.683181	158.019332
I6	41	20.10.2011	1022	0	0	141.827282	158.723389
I6	42	19.11.2011	1052	0	0	141.488059	159.377221
I6	43	20.12.2011	1083	0	0	141.095058	160.026369
I6	44	19.01.2012	1113	0	0	142.024472	160.635142
I6	45	18.02.2012	1143	0	0	141.545286	161.223965
I6	46	20.03.2012	1174	0	0	142.165125	161.828826
I6	47	19.04.2012	1204	0	0	143.019386	162.402076
I6	48	20.05.2012	1235	0	0	142.5009	162.976719
I6	49	19.06.2012	1265	0	0	140.950958	163.514575
I6	50	20.07.2012	1296	0	0	142.324394	164.066724
I6	51	19.08.2012	1326	0	0	143.839173	164.596625
I6	52	18.09.2012	1356	0	0	142.160988	165.124365
I6	53	19.10.2012	1387	0	0	142.5795	165.656965
I6	54	18.11.2012	1417	0	0	142.413336	166.167951
I6	55	19.12.2012	1448	0	0	142.409889	166.692501
I6	56	18.01.2013	1478	0	0	142.784964	167.198808
I6	57	18.02.2013	1509	0	0	143.211749	167.706718
I6	58	20.03.2013	1539	0	0	143.228986	168.203039
I6	59	20.04.2013	1570	0	0	142.909759	168.71989
I6	60	20.05.2013	1600	0	0	143.473061	169.215374
I6	61	19.06.2013	1630	0	0	143.573724	169.710717
I6	62	20.07.2013	1661	0	0	142.824953	170.217902
I6	63	19.08.2013	1691	0	0	142.915964	170.704139
I6	64	19.09.2013	1722	0	0	143.884678	171.209543
I6	65	19.10.2013	1752	0	0	143.443413	171.699142
I6	66	19.11.2013	1783	0	0	143.369639	172.193765
I6	67	19.12.2013	1813	0	0	143.794357	172.668441
I6	68	19.01.2014	1844	0	0	143.904673	173.14718
I6	69	18.02.2014	1874	0	0	143.815041	173.602703
I6	70	20.03.2014	1904	0	0	143.305518	174.054057
I6	71	20.04.2014	1935	0	0	143.837794	174.514759
I6	72	20.05.2014	1965	0	0	143.835725	174.953854
I6	73	20.06.2014	1996	0	0	143.683351	175.403999
I6	74	20.07.2014	2026	0	0	143.625435	175.833654
I6	75	20.08.2014	2057	0	0	143.712309	176.271976
I6	76	19.09.2014	2087	0	0	143.919152	176.69124
I6	77	19.10.2014	2117	0	0	144.745834	177.118233
I6	78	19.11.2014	2148	0	0	144.179774	177.557665
I6	79	19.12.2014	2178	0	0	144.030847	177.980396
I6	80	19.01.2015	2209	0	0	144.015679	178.401585
I6	81	18.02.2015	2239	0	0	144.139095	178.814463
I6	82	21.03.2015	2270	0	0	144.203216	179.241463
I6	83	20.04.2015	2300	0	0	143.90812	179.647554
I6	84	21.05.2015	2331	0	0	145.576652	180.066001
I6	85	20.06.2015	2361	0	0	143.830899	180.465741
I6	86	20.07.2015	2391	0	0	144.619659	180.861733
I6	87	20.08.2015	2422	0	0	144.719633	181.266794
I6	88	19.09.2015	2452	0	0	143.686798	181.656258
I6	89	20.10.2015	2483	0	0	144.65896	182.059494
I6	90	19.11.2015	2513	0	0	144.874765	182.443977
I6	91	20.12.2015	2544	0	0	145.323614	182.837492
I6	92	19.01.2016	2574	0	0	145.018866	183.227198
I6	93	18.02.2016	2604	0	0	145.792458	183.612912
I6	94	20.03.2016	2635	0	0	145.404973	184.005797
I6	95	19.04.2016	2665	0	0	145.661458	184.384894
I6	96	20.05.2016	2696	0	0	144.338353	184.766321
I6	97	19.06.2016	2726	0	0	145.822795	185.135842
I6	98	20.07.2016	2757	0	0	145.252598	185.517471
I6	99	19.08.2016	2787	0	0	145.79039	185.884837
I6	100	18.09.2016	2817	0	0	145.911737	186.257848
I6	101	19.10.2016	2848	0	0	146.39506	186.641064
I6	102	18.11.2016	2878	0	0	144.769276	187.023111
I6	103	19.12.2016	2909	0	0	146.353002	187.407126
I6	104	18.01.2017	2939	0	0	145.614573	187.766592
I6	105	18.02.2017	2970	0	0	145.694552	188.138908
I6	106	20.03.2017	3000	0	0	144.84236	188.503939
I6	107	20.04.2017	3031	0	0	146.113754	188.870206
I6	108	20.05.2017	3061	0	0	145.755916	189.231712
I6	109	19.06.2017	3091	0	0	145.835206	189.592118
I6	110	20.07.2017	3122	0	0	146.415055	190.388733
I6	111	19.08.2017	3152	0	0	147.177615	190.992638
I6	112	19.09.2017	3183	0	0	145.984822	191.547665
I6	113	19.10.2017	3213	0	0	147.041099	192.056571
I6	114	19.11.2017	3244	0	0	147.309995	192.573029
I6	115	19.12.2017	3274	0	0	146.837704	193.063685
I6	116	19.01.2018	3305	0	0	147.690585	193.576462
I6	117	18.02.2018	3335	0	0	146.939746	194.069214
I6	118	20.03.2018	3365	0	0	146.831498	194.661862
I6	119	20.04.2018	3396	0	0	147.649217	195.325473
I6	120	20.05.2018	3426	0	0	148.759963	195.979949
I6	121	20.06.2018	3457	0	0	149.718334	196.662906
I6	122	20.07.2018	3487	0	0	149.607329	197.345729
I6	123	20.08.2018	3518	0	0	149.29017	198.043477
I6	124	19.09.2018	3548	0	0	149.214327	198.702519
I6	125	19.10.2018	3578	0	0	149.383249	199.350724
I6	126	19.11.2018	3609	0	0	150.002399	200.024332
I6	127	19.12.2018	3639	0	0	150.465037	200.674383
Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление (И), Бара	WBP9, Бара
I7	2	02.01.2009	1	0	0	0	171.917031
I7	3	03.01.2009	2	0	0	0	171.917031
I7	4	08.01.2009	7	0	0	0	171.917031
I7	5	16.01.2009	15	0	0	0	171.917031
I7	6	31.01.2009	30	0	0	0	171.917031
I7	7	01.03.2009	59	0	0	0	171.917031
I7	8	01.04.2009	90	0	0	0	171.917031
I7	9	30.04.2009	119	0	0	0	171.917031
I7	10	30.05.2009	149	0	0	0	171.730922
I7	11	30.06.2009	180	0	0	0	171.263034
I7	12	29.07.2009	209	0	0	0	170.540371
I7	13	29.08.2009	240	0	0	0	169.677684
I7	14	28.09.2009	270	0	0	0	168.901917
I7	15	27.10.2009	299	0	0	0	168.159468
I7	16	27.11.2009	330	0	0	0	167.317626
I7	17	26.12.2009	359	0	0	0	166.486961
I7	18	26.01.2010	390	0	0	0	165.504993
I7	19	25.02.2010	420	0	0	0	164.479154
I7	20	26.03.2010	449	0	0	0	163.339758
I7	21	26.04.2010	480	0	0	0	161.935498
I7	22	25.05.2010	509	0	0	0	160.555577
I7	23	24.06.2010	539	0	0	0	159.073871
I7	24	25.07.2010	570	0	0	0	157.489242
I7	25	30.07.2010	575	0	0	0	157.233678
I7	26	09.08.2010	585	0	0	0	156.718447
I7	27	23.08.2010	599	0	0	0	155.986217
I7	28	23.09.2010	630	0	0	0	154.321495
I7	29	23.10.2010	660	0	0	0	152.760646
I7	30	21.11.2010	689	0	0	0	151.397958
I7	31	22.12.2010	720	0	0	0	150.270466
I7	32	20.01.2011	749	0	0	0	149.666328
I7	33	20.02.2011	780	0	0	0	149.819298
I7	34	22.03.2011	810	0	0	140.933721	151.022467
I7	35	20.04.2011	839	0	0	141.625955	152.057699
I7	36	21.05.2011	870	0	0	142.331978	153.165684
I7	37	20.06.2011	900	0	0	141.393601	154.178834
I7	38	20.07.2011	930	0	0	141.845208	155.114268
I7	39	20.08.2011	961	0	0	141.764539	156.008138
I7	40	19.09.2011	991	0	0	141.491507	156.817741
I7	41	20.10.2011	1022	0	0	143.468924	157.61673
I7	42	19.11.2011	1052	0	0	142.551231	158.340073
I7	43	20.12.2011	1083	0	0	143.506156	159.052695
I7	44	19.01.2012	1113	0	0	142.689816	159.722337
I7	45	18.02.2012	1143	0	0	144.2108	160.355216
I7	46	20.03.2012	1174	0	0	143.247602	161.004026
I7	47	19.04.2012	1204	0	0	142.804959	161.614169
I7	48	20.05.2012	1235	0	0	143.254497	162.228119
I7	49	19.06.2012	1265	0	0	143.944662	162.800308
I7	50	20.07.2012	1296	0	0	144.243205	163.384815
I7	51	19.08.2012	1326	0	0	142.989049	163.942131
I7	52	18.09.2012	1356	0	0	144.379722	164.49824
I7	53	19.10.2012	1387	0	0	143.891573	165.05018
I7	54	18.11.2012	1417	0	0	143.948799	165.581995
I7	55	19.12.2012	1448	0	0	143.801251	166.119295
I7	56	18.01.2013	1478	0	0	143.941215	166.642907
I7	57	18.02.2013	1509	0	0	144.2894	167.163352
I7	58	20.03.2013	1539	0	0	143.775051	167.675294
I7	59	20.04.2013	1570	0	0	144.104621	168.205569
I7	60	20.05.2013	1600	0	0	145.016798	168.708066
I7	61	19.06.2013	1630	0	0	144.758934	169.214546
I7	62	20.07.2013	1661	0	0	144.169432	169.734057
I7	63	19.08.2013	1691	0	0	144.979566	170.236638
I7	64	19.09.2013	1722	0	0	143.859857	170.754408
I7	65	19.10.2013	1752	0	0	145.047824	171.261454
I7	66	19.11.2013	1783	0	0	143.999131	171.769306
I7	67	19.12.2013	1813	0	0	145.133319	172.254458
I7	68	19.01.2014	1844	0	0	145.99999	172.73984
I7	69	18.02.2014	1874	0	0	145.629742	173.201125
I7	70	20.03.2014	1904	0	0	144.34318	173.662951
I7	71	20.04.2014	1935	0	0	144.563812	174.137156
I7	72	20.05.2014	1965	0	0	145.090572	174.587579
I7	73	20.06.2014	1996	0	0	144.923718	175.049161
I7	74	20.07.2014	2026	0	0	145.298104	175.49074
I7	75	20.08.2014	2057	0	0	144.155642	175.941218
I7	76	19.09.2014	2087	0	0	145.35602	176.371472
I7	77	19.10.2014	2117	0	0	145.653184	176.817009
I7	78	19.11.2014	2148	0	0	146.10617	177.262798
I7	79	19.12.2014	2178	0	0	146.424708	177.693994
I7	80	19.01.2015	2209	0	0	145.32982	178.123789
I7	81	18.02.2015	2239	0	0	145.101603	178.54939
I7	82	21.03.2015	2270	0	0	146.664645	178.985746
I7	83	20.04.2015	2300	0	0	145.100914	179.3945
I7	84	21.05.2015	2331	0	0	145.821416	179.818037
I7	85	20.06.2015	2361	0	0	146.523303	180.233325
I7	86	20.07.2015	2391	0	0	145.732474	180.637776
I7	87	20.08.2015	2422	0	0	146.401265	181.052904
I7	88	19.09.2015	2452	0	0	146.002059	181.448567
I7	89	20.10.2015	2483	0	0	145.933801	181.852471
I7	90	19.11.2015	2513	0	0	146.756346	182.241237
I7	91	20.12.2015	2544	0	0	146.043427	182.647056
I7	92	19.01.2016	2574	0	0	146.546745	183.047639
I7	93	18.02.2016	2604	0	0	147.227947	183.440943
I7	94	20.03.2016	2635	0	0	146.126164	183.8399
I7	95	19.04.2016	2665	0	0	147.298274	184.223755
I7	96	20.05.2016	2696	0	0	147.002488	184.609124
I7	97	19.06.2016	2726	0	0	146.485381	184.990229
I7	98	20.07.2016	2757	0	0	147.268626	185.373558
I7	99	19.08.2016	2787	0	0	147.167273	185.753556
I7	100	18.09.2016	2817	0	0	147.1983	186.12463
I7	101	19.10.2016	2848	0	0	147.787112	186.508031
I7	102	18.11.2016	2878	0	0	146.372307	186.888169
I7	103	19.12.2016	2909	0	0	147.303789	187.2751
I7	104	18.01.2017	2939	0	0	146.670161	187.633019
I7	105	18.02.2017	2970	0	0	147.006625	188.018686
I7	106	20.03.2017	3000	0	0	146.488829	188.388388
I7	107	20.04.2017	3031	0	0	147.180373	188.758524
I7	108	20.05.2017	3061	0	0	147.405832	189.126685
I7	109	19.06.2017	3091	0	0	147.298963	189.497533
I7	110	20.07.2017	3122	0	0	147.174858	190.121258
I7	111	19.08.2017	3152	0	0	147.670591	190.673004
I7	112	19.09.2017	3183	0	0	148.718594	191.215735
I7	113	19.10.2017	3213	0	0	147.940865	191.724729
I7	114	19.11.2017	3244	0	0	148.930263	192.243975
I7	115	19.12.2017	3274	0	0	147.85606	192.729497
I7	116	19.01.2018	3305	0	0	148.993006	193.237714
I7	117	18.02.2018	3335	0	0	149.463228	193.731158
I7	118	20.03.2018	3365	0	0	149.999641	194.407161
I7	119	20.04.2018	3396	0	0	149.10539	195.125473
I7	120	20.05.2018	3426	0	0	150.203036	195.820712
I7	121	20.06.2018	3457	0	0	149.916903	196.540913
I7	122	20.07.2018	3487	0	0	150.39471	197.24037
I7	123	20.08.2018	3518	0	0	150.985591	197.955715
